class,nodes,distance
4,49154539,2575.306
4,49416703,2055.328
4,49416705,2123.072
4,49220308,3540.72
4,49220347,3319.698
4,49089331,3541.411
4,49089336,1943.863
4,49089338,1752.76
4,49089339,1555.643
4,49089340,1674.789
4,275712850,2968.22
4,48958918,3452.912
4,48958919,3468.125
4,48958922,2489.266
4,48958923,2498.633
4,48958926,2191.982
4,48958927,2183.076
4,48958973,2408.897
4,48958974,2403.593
4,48958976,1800.287
4,275713609,2827.521
4,49548909,1767.166
4,275713681,2857.321
4,49483443,2588.538
4,49155907,2906.909
4,49549125,3334.903
4,49155925,3097.932
4,275713878,2866.44
4,49155982,2690.526
4,49614756,2872.706
4,49745868,2514.429
4,49745887,1924.942
4,49614820,2986.43
4,49221952,3031.245
4,49221954,3102.644
4,49353041,2144.294
4,49353049,3157.371
4,49746277,2952.415
4,49418768,1497.284
4,48894570,2922.159
4,48894571,3284.85
4,287970082,2662.521
4,49353625,2582.193
4,49353628,2818.882
4,49353634,2956.247
4,49353639,3353.121
4,49484714,2717.841
4,49681345,3380.938
4,49419230,2630.06
4,49419232,2686.169
4,49419233,2717.744
4,275715178,2829.087
4,49353836,2413.359
4,49353850,2061.433
4,49091718,3316.908
4,49485376,2430.525
4,49485387,2113.254
4,49485400,1617.84
4,49354557,3262.793
4,4589689227,3208.132
4,49420749,3112.901
4,49224249,1884.7
4,49224250,1970.772
4,49224252,2116.897
4,275716916,3334.695
4,5380381513,2745.438
4,5380381514,2757.075
4,5380381515,2581.294
4,5380381516,2582.095
4,5380381520,2656.329
4,4341505019,3100.459
4,3566279757,3323.556
4,49618288,2195.167
4,4848230120,3259.739
4,4848230421,3302.452
4,4848230422,3384.151
4,4848230423,3345.79
4,4848230425,3303.998
4,49094966,2645.505
4,49094967,2848.27
4,49094968,3000.038
4,49094969,3101.023
4,49094970,3182.415
4,49094971,3250.511
4,49422882,2725.139
4,49422884,2804.23
4,49422892,3015.676
4,275718753,3433.259
4,49750671,3324.107
4,275719065,3414.561
4,49161174,2816.349
4,49357863,2877.397
4,49096112,2566.343
4,49423814,3291.642
4,49423816,3325.558
4,49423833,1887.107
4,49423835,1791.225
4,49423837,1590.784
4,49423840,1348.839
4,49423842,1294.795
4,49423844,1392.909
4,49423847,1791.457
4,49423852,2078.315
4,49423856,2394.225
4,49161838,3564.569
4,4341311257,2582.67
4,4341311272,1872.204
4,4341311273,1816.642
4,49555283,2003.71
4,49555289,2076.661
4,49359158,1499.542
4,49752436,3310.792
4,49097118,3389.097
4,49162850,3382.723
4,49162865,2445.988
4,49162864,2274.082
4,49162877,2748.919
4,49162879,2848.826
4,49162885,2973.504
4,3694144402,2252.496
4,49097809,2581.357
4,49097810,2488.012
4,49097811,2578.595
4,49097812,2103.955
4,49097813,2303.452
4,49097824,2196.989
4,49359994,2536.388
4,49360000,2556.066
4,49360007,2723.291
4,49360013,2790.277
4,49360029,3094.55
4,49360033,3023.286
4,275721486,3500.1
4,4341706135,2448.603
4,4341706139,2506.419
4,4341706141,2609.384
4,4341706146,2615.718
4,49556923,3232.518
4,49098175,2115.168
4,49098184,2054.379
4,49098191,2190.814
4,49556945,3583.022
4,49098193,2081.016
4,49098201,1857.237
4,3215732308,1085.557
4,49164008,2735.154
4,49164011,2730.162
4,3534237475,3337.447
4,3534237477,3535.698
4,49098569,2993.952
4,49098573,2908.776
4,49557360,2596.109
4,49557362,2628.387
4,49557376,2904.356
4,48967593,3094.316
4,48967632,3514.54
4,49229816,2182.528
4,49229817,2582.013
4,49229818,2676.425
4,49229819,2824.134
4,49229822,2986.608
4,49229824,3152.562
4,49229827,3390.439
4,49426481,3543.105
4,49426489,2854.194
4,49426501,1950.912
4,49426515,1991.171
4,49426522,1777.274
4,49426523,1576.04
4,49623133,1186.541
4,49623141,887.118
4,49426568,2354.4
4,49426569,2505.918
4,49426570,2757.008
4,49426577,3161.575
4,49623235,2200.392
4,49623238,2340.69
4,49099218,3556.317
4,49099221,3354.344
4,49099222,3255.217
4,49099223,3205.92
4,49099225,2797.816
4,49099227,2395.096
4,49099228,1995.391
4,49099226,2595.576
4,49099229,2173.443
4,49099230,1983.588
4,49099231,2169.986
4,49099232,2349.967
4,49099273,3169.164
4,49099274,3552.142
4,49099272,2765.22
4,5896399411,1800.112
4,5896399412,1818.255
4,5896399413,1975.775
4,5896399414,1988.606
4,49099523,2658.177
4,49099524,3057.127
4,49099531,3088.732
4,49099534,2543.228
4,49099537,3122.776
4,49099538,2739.833
4,49099539,2751.035
4,49099540,2563.099
4,49099541,2356.164
4,49099552,2213.48
4,49099553,2326.06
4,49099557,3443.574
4,49099558,3240.897
4,49099559,2295.451
4,49099560,2436.072
4,49099561,1508.269
4,49099562,1471.965
4,49099563,1547.992
4,48968693,1775.806
4,48968694,1797.553
4,49165527,3567.846
4,49165544,3176.144
4,49624347,3087.387
4,49100136,3552.434
4,49100137,3592.809
4,49100166,2750.876
4,49690019,3305.433
4,49166174,2394.611
4,49166182,2323.743
4,49166186,2406.477
4,3590731934,2939.317
4,3590731935,2942.927
4,3590731939,2905.673
4,3590731940,2885.627
4,49101486,2493.9
4,49101495,2238.252
4,49101499,2175.459
4,49101500,2136.741
4,49101501,2496.196
4,49560796,2468.705
4,49364355,1980.076
4,48971160,3522.593
4,49430882,1171.479
4,49430903,910.073
4,49299862,3241.521
4,49299866,2983.431
4,49299868,3339.786
4,49299869,3440.926
4,49299873,2899.748
4,49299882,3142.294
4,49299898,2705.234
4,49299961,1319.508
4,49299964,1717.401
4,49431269,3542.742
4,49431278,3405.611
4,49431281,3328.182
4,49431282,3241.091
4,49234695,2882.363
4,49234697,2814.263
4,49103994,2039.444
4,49103996,2099.079
4,49104002,2344.077
4,49104006,2455.832
4,49431694,1967.286
4,49431696,1923.22
4,5151147221,2619.816
4,5151147222,2488.929
4,5151147224,2713.799
4,5151147227,2751.147
4,49628596,2494.826
4,49300944,3350.318
4,49104780,2653.745
4,49104781,2732.203
4,49104782,2776.48
4,49432610,2397.912
4,49432613,2300.836
4,49432614,2397.75
4,49280295,3104.356
4,49280296,3190.798
4,49432951,2490.149
4,49280299,3518.677
4,49498498,2280.004
4,49498508,1846.163
4,49498511,1911.798
4,49498516,3333.507
4,49432989,2909.654
4,49432993,2625.687
4,49039804,2561.677
4,5380372715,2641.921
4,49236745,2555.835
4,49236768,2463.945
4,49433384,2700.168
4,49236776,2270.747
4,49433388,1690.375
4,49433389,1583.929
4,49236790,2642.674
4,49433399,1395.757
4,49433403,1715.022
4,49433425,2574.251
4,49236821,2952.508
4,49236824,2674.233
4,49433501,3386.702
4,49630280,3278.96
4,49630289,3170.705
4,49106241,987.475
4,49106243,854.192
4,49106245,718.067
4,49106247,585.111
4,49106249,786.767
4,49106248,687.875
4,49106250,885.438
4,49106251,1393.12
4,49106252,1481.18
4,49106253,1634.443
4,49106255,1585.504
4,49106256,1550.798
4,49106257,1389.266
4,49106258,2486.449
4,49106261,2640.125
4,49106262,2716.972
4,49302917,3544.631
4,1741835684,2851.068
4,1741835690,3110.4
4,1741835696,3432.768
4,1741835700,2897.987
4,49303849,1444.291
4,49303851,1256.13
4,1813467643,3564.207
4,1813467646,3155.375
4,1813467648,2753.764
4,1813467650,2549.648
4,1813467652,2362.498
4,1813467654,2182.956
4,3586085449,2676.984
4,3586085452,2742.174
4,6024745671,2457.781
4,49697585,2844.734
4,49108376,2231.099
4,49108379,2607.076
4,49371080,1972.594
4,49371082,1873.824
4,4848310242,3175.71
4,4848310243,3332.768
4,49502738,296.546
4,49109546,3023.24
4,49109547,2827.844
4,49109548,2762.543
4,49109554,2543.317
4,49109555,2533.137
4,49109564,2182.23
4,49109565,2095.581
4,49109566,1989.379
4,49109567,1784.981
4,49109568,1590.409
4,49109574,1481.295
4,49109579,1372.855
4,49109581,3497.256
4,49109594,1260.096
4,49109595,1254.907
4,49109596,1324.409
4,49109597,1577.427
4,49109598,1775.657
4,49109599,1841.833
4,49109600,2180.661
4,49109601,2381.682
4,49109602,2481.489
4,49109603,2626.114
4,49109604,2706.072
4,49109605,2789.458
4,49109607,2871.311
4,49109608,2951.085
4,49109610,3193.482
4,49109612,3531.866
4,49109626,3483.231
4,49175188,2640.627
4,49175202,2449.044
4,49175209,2660.362
4,49175212,2732.902
4,49175216,2808.317
4,49633975,2840.866
4,49633992,3471.69
4,49109792,2205.617
4,49175371,781.408
4,4848311244,3171.179
4,4848311246,3273.657
4,49634546,923.36
4,49634547,798.364
4,49110269,3256.473
4,49634559,2779.878
4,49110272,3320.353
4,49634563,2156.109
4,49110275,3449.975
4,49634568,1891.854
4,49110281,2858.605
4,49634571,1842.257
4,49110284,3102.793
4,49634573,1752.737
4,49634575,1713.88
4,49634580,1354.845
4,4633353495,2505.906
4,49634591,2325.567
4,49634592,2526.198
4,49634593,2624.027
4,49634595,2677.34
4,49634598,2931.706
4,49634626,3458.666
4,49765875,2180.875
4,49570155,3062.805
4,49570320,2532.931
4,49570326,2278.813
4,5862744615,3352.947
4,49504811,2498.963
4,49504817,1916.106
4,49504841,2728.315
4,49504844,2769.843
4,49504877,760.016
4,49099219,3452.77
4,49099220,3405.549
4,49099224,3153.112
4,48915235,3430.337
4,4848313181,3497.391
4,49243098,3000.712
4,49308711,3249.414
4,49308713,3213.832
4,49374329,2802.112
4,49308810,2693.103
4,49112275,1432.983
4,49112276,1278.568
4,49112280,1039.167
4,49112282,2657.257
4,49112283,1781.827
4,49112281,2540.5
4,49112284,1865.41
4,49112286,2022.937
4,49112287,3031.315
4,49112288,3109.774
4,48982099,1286.453
4,49505588,3021.999
4,49505590,2845.885
4,49571416,3525.544
4,49112776,2751.895
4,49178411,2764.655
4,49178413,3161.109
4,49178416,2620.836
4,49178422,2421.493
4,49178430,3213.925
4,49178432,2829.825
4,49112904,3135.1
4,49112906,2808.585
4,49112908,2604.599
4,49112909,2496.209
4,49112912,2200.476
4,49112914,2099.586
4,49112915,1997.654
4,49112916,1895.927
4,49112917,1746.106
4,49112919,1454.887
4,49112926,784.946
4,49112928,382.289
4,49112930,194.014
4,49112931,265.036
4,49112932,358.148
4,49112934,410.304
4,49112942,1456.45
4,49112955,1845.852
4,49112956,2048.014
4,49112957,2249.566
4,49112958,2389.108
4,49112959,2451.648
4,49112961,2654.787
4,49112962,3057.599
4,49112965,3378.155
4,4612122590,3354.244
4,48982098,1296.865
4,48982279,1428.341
4,49099532,2344.129
4,49099536,2344.558
4,49386108,795.049
4,48982278,1435.992
4,49047815,2551.75
4,49047816,2349.128
4,49047817,2305.582
4,49047818,2393.5
4,49047821,2044.046
4,49047822,1751.872
4,49047827,2048.153
4,49386126,502.164
4,5380372709,2459.691
4,4341394502,3329.723
4,5380372713,2555.133
4,278948963,2956.68
4,49573211,3121.681
4,49245842,3169.198
4,49639170,2871.612
4,49639176,1753.212
4,49049410,2395.346
4,49049418,3038.282
4,49049419,3118.374
4,49049420,3221.583
4,49112901,3463.418
4,49112902,3362.648
4,49112903,3211.136
4,49112905,3074.464
4,49112907,2669.971
4,49112910,2403.289
4,49115120,2661.942
4,49112920,1333.733
4,49112921,1315.584
4,49112922,1190.698
4,49112924,938.91
4,49112925,883.703
4,49112927,482.623
4,49112929,248.283
4,49049839,3523.349
4,49049844,3394.333
4,49180961,1946.58
4,49180969,2141.917
4,49180979,2263.221
4,49180987,2600.5
4,49180990,2679.3
4,49180992,2768.834
4,49180993,2870.542
4,49115518,3246.661
4,49115519,3042.264
4,49115520,2849.967
4,49115525,1923.039
4,49115578,3073.637
4,49181201,3159.35
4,49115721,1818.037
4,49115729,1647.054
4,1240495027,3465.362
4,1240495028,3524.587
4,49116126,3569.903
4,49116133,3126.828
4,49116136,3460.488
4,49116137,3362.883
4,49116138,3443.492
4,49116134,3173.042
4,49116135,3351.208
4,49116146,3470.836
4,49312822,3436.096
4,49312830,3574.685
4,1744991310,2952.996
4,1744991314,2849.505
4,1744991317,3147.84
4,49509506,3058.282
4,49509510,2091.996
4,49509521,2018.523
4,49181896,3507.419
4,49181939,3203.124
4,49100152,2230.966
4,49100153,2155.801
4,49100154,2078.774
4,49100155,1994.66
4,49100156,1842.881
4,49100157,1775.804
4,49100158,1754.43
4,49100159,1691.725
4,49100160,1595.543
4,49100161,2142.681
4,49100163,2346.051
4,49100162,2281.261
4,49100168,2955.207
4,49100170,3389.322
4,49247619,974.717
4,49247634,1164.537
4,49051172,3339.598
4,49051177,3226.485
4,1240495667,3241.272
4,1240495675,3227.013
4,49182319,3389.602
4,49444557,2735.01
4,49641485,3551.489
4,49510458,3589.647
4,49117403,3592.773
4,49117438,3000.658
4,49117447,3161.852
4,49707505,2735.94
4,49052305,2228.403
4,49052306,2100.449
4,49052307,1908.346
4,49052308,1712.428
4,49052309,1507.119
4,4848319286,3508.597
4,49445954,3090.152
4,49052803,1415.082
4,49052804,1498.531
4,48987389,1778.708
4,49773904,2437.55
4,49773912,2829.579
4,49773939,1649.44
4,49643061,1846.412
4,49643077,3270.541
4,49577909,2031.722
4,49577910,1898.887
4,49578046,2785.78
4,49578050,2789.17
4,49119402,3596.296
4,49381795,2060.479
4,49381799,2364.972
4,49381806,2757.722
4,49381809,2941.121
4,49381811,3032.331
4,49381812,3121.415
4,49381816,3300.961
4,49381813,3210.595
4,49381817,3394.306
4,49381820,3577.159
4,49381851,2760.65
4,49709640,1933.225
4,49709662,3073.65
4,49119846,3453.325
4,49578767,2874.558
4,5556831059,1790.72
4,4341269495,2934.293
4,4341269496,2922.036
4,49775755,2082.257
4,49710228,3506.002
4,49054946,1170.398
4,49054947,1268.778
4,49054948,1359.466
4,49054949,1530.008
4,49054950,1688.906
4,49054951,1818.02
4,49054952,1927.212
4,49054953,2018.929
4,49054954,2097.583
4,49054956,2261.362
4,49054955,2179.417
4,49054958,2330.708
4,49054959,2411.706
4,49054960,2505.563
4,49579280,3083.86
4,49448436,2703.98
4,49448439,1525.446
4,49448443,866.09
4,49448445,421.613
4,49448447,91.782
4,49448448,155.547
4,49448460,2107.068
4,49448459,1994.83
4,49514150,3416.204
4,49514304,3004.42
4,49055575,3465.51
4,48990317,3084.225
4,48859333,2724.37
4,48859334,2673.929
4,49777030,3001.857
4,49318338,2217.196
4,49121979,1614.256
4,49121983,1614.247
4,49121987,1697.463
4,49121992,1854.212
4,49122003,2360.106
4,49122007,2544.57
4,49122008,2992.276
4,49122013,3288.877
4,49056511,1909.326
4,49056512,1720.379
4,5755407143,2289.789
4,5755407144,2317.952
4,5755407145,2306.499
4,49056576,3239.194
4,49056577,3402.902
4,49777813,2311.606
4,49777818,2694.618
4,49056942,2020.927
4,49056943,1898.548
4,49581394,3385.285
4,49188286,2443.299
4,49188288,2252.887
4,49057280,2586.786
4,49057296,2291.26
4,49057295,1897.008
4,49057297,2065.706
4,49057298,1872.996
4,6050254514,3143.421
4,6050254515,3573.855
4,49254080,3260.159
4,49254084,3333.446
4,49254095,2951.483
4,49254106,2201.614
4,49254113,2153.606
4,49254118,2076.374
4,49254120,1967.589
4,49254124,3050.123
4,49254139,2747.607
4,49254141,2664.782
4,49254142,2622.805
4,49254154,3045.417
4,49254161,2439.876
4,49254170,2318.712
4,49254172,2276.501
4,49254192,3089.818
4,49647590,2286.182
4,49319973,2910.973
4,49057946,3408.36
4,49057947,3320.882
4,49647774,1497.967
4,49451325,3521.863
4,49713708,2778.632
4,49386210,1084.921
4,49386216,2469.404
4,49386220,3104.336
4,49386221,2703.013
4,49386226,2558.452
4,49386228,2408.631
4,49320750,2908.352
4,49320752,2988.361
4,49320756,3071.75
4,1739952973,2675.896
4,49714412,2965.628
4,49059154,3021.22
4,49124741,3401.396
4,49190382,2525.416
4,49190383,2466.039
4,49088817,3411.332
4,49321562,1532.916
4,49321565,1582.505
4,49518494,3104.794
4,49518497,3023.815
4,49518517,3032.953
4,49518535,3065.367
4,49059884,3403.391
4,49453136,1718.601
4,49453138,1509.461
4,49453142,1806.776
4,49322112,2166.065
4,49322114,2292.775
4,49322115,2321.403
4,49322116,2386.746
4,49322118,2572.931
4,49322113,2227.482
4,49322128,3204.744
4,49387669,2307.022
4,49322134,3047.506
4,49060232,1725.674
4,49060233,1658.13
4,5753117271,3506.585
4,49257247,2556.852
4,49257249,2671.677
4,49258066,3326.393
4,49258067,3251.112
4,49782551,2835.27
4,49454917,2283.16
4,49454991,1240.927
4,49455048,1659.376
4,49455050,1924.524
4,49455053,1682.052
4,49455075,2694.973
4,49586172,3178.307
4,49389646,2380.069
4,49389649,2491.416
4,49089332,2511.602
4,49089333,2590.386
4,49089335,2154.352
4,49652319,2642.517
4,49259507,2529.65
4,49259512,2684.576
4,49245845,3245.216
4,49245847,3298.185
4,49245849,3486.054
4,49194108,2661.849
4,49194110,2719.16
4,49718502,3256.563
4,49718525,2877.558
4,49653369,2617.856
4,49653371,2672.232
4,49194645,3532.676
4,49194646,3565.179
4,49194648,3477.05
4,49063998,2656.359
4,49063999,2856.733
4,49719437,3218.23
4,49719439,2118.047
4,49064093,2184.597
4,49064094,2382.881
4,49064095,3310.872
4,49064096,3411.524
4,49064097,3134.645
4,49064098,3098.193
4,49064099,3025.036
4,49064100,2932.009
4,49064112,2599.653
4,49064113,2201.01
4,49064121,2396.327
4,49064122,2312.027
4,49195312,3525.632
4,49195314,3456.176
4,49326465,2496.793
4,49326467,2594.738
4,49326483,2709.486
4,49326486,2642.315
4,49130098,2966.735
4,49130099,3097.873
4,49327111,3133.334
4,49327112,2881.47
4,49720575,2810.911
4,49720581,2050.282
4,49720589,2192.991
4,49065328,2566.942
4,49065332,2626.386
4,49065333,2654.97
4,49786702,1915.832
4,49131350,1716.853
4,49131366,1360.092
4,49131370,2345.573
4,49131374,2193.717
4,49131376,3148.447
4,49786759,2746.45
4,49065961,2789.838
4,49131721,3558.463
4,49131928,1428.166
4,49131943,1708.283
4,49590703,3462.487
4,49656617,3235.516
4,49656618,3248.781
4,49656619,3287.7
4,49525886,2321.371
4,49525924,2221.439
4,3643323690,3537.747
4,49067498,2675.566
4,49067508,2888.797
4,49067510,2846.223
4,49067512,2932.862
4,3581916699,3078.101
4,3581916702,2995.772
4,3581916705,2915.111
4,3581916706,2835.921
4,3581916708,2746.259
4,3581916710,2646.211
4,3581916711,2603.121
4,3581916712,2505.756
4,49395529,1422.432
4,49395535,1620.969
4,4341413740,3053.707
4,4341413741,2972.005
4,4341413748,3049.176
4,4341413753,3154.686
4,4341413754,3215.421
4,4341413761,3195.533
4,4341413772,3266.462
4,1739504099,3242.633
4,49068712,1980.711
4,49068713,2158.901
4,49068714,2246.03
4,49068715,2426.179
4,49068716,2620.344
4,49068717,2626.7
4,49068718,2715.3
4,49068719,2870.311
4,49068720,2956.327
4,49068721,3030.046
4,49068722,3230.004
4,49068723,3287.592
4,49068724,3416.884
4,49068727,3511.086
4,49068728,3599.999
4,49069191,1289.237
4,49069200,1614.663
4,49266265,3315.339
4,49659803,2792.684
4,49725508,3364.343
4,49136559,2996.885
4,49136564,3057.158
4,49136567,3031.282
4,49136569,2943.364
4,49136576,2766.663
4,49136579,2596.419
4,49136587,2598.322
4,49136603,2805.382
4,49136608,2945.597
4,49136613,3067.548
4,49136615,3256.372
4,49136617,3334.263
4,49136628,3570.049
4,4621452305,2259.633
4,49202434,2716.657
4,49202438,2425.072
4,49661382,2794.077
4,49661387,2942.384
4,49399572,3262.686
4,49399585,2233.895
4,49399588,1830.504
4,49661752,1951.069
4,49072120,2335.172
4,49072121,2501.089
4,49334527,2085.322
4,49334532,2186.061
4,49334533,2102.557
4,49334534,2123.28
4,49662248,2449.727
4,49662250,2641.821
4,49531299,2331.544
4,49531319,2622.249
4,49531323,2019.713
4,49531354,1936.364
4,4614638072,3289.696
4,4614638078,3129.309
4,49204051,3328.078
4,49204056,3403.439
4,49204058,3386.647
4,49204063,3240.482
4,49204064,3317.455
4,49074122,2753.408
4,49074123,2755.57
4,49074124,2857.722
4,49074125,2961.504
4,49074126,3071.64
4,49074127,2729.983
4,49270797,2778.461
4,49271121,3066.015
4,49271124,3146.333
4,49730079,3162.262
4,5709746840,3189.703
4,5709746839,3341.56
4,49665325,3277.783
4,49665336,3583.956
4,49075541,2969.969
4,49075546,3229.452
4,4341356338,2538.902
4,4341356340,2510.672
4,49338306,2936.046
4,49338309,2936.046
4,49338307,2847.386
4,49338312,3023.126
4,49338315,3112.89
4,49338317,3208.899
4,49338331,3393.695
4,49731669,1122.212
4,49731680,1679.518
4,49142227,1827.377
4,49142235,2185.577
4,49076707,2541.059
4,49076710,2698.732
4,4589804598,2052.731
4,4589804599,2248.796
4,49142958,3297.085
4,48946597,3232.919
4,48946598,3280.197
4,48946624,2798.303
4,48946623,2801.267
4,4587707859,1128.348
4,4587707863,1219.146
4,3573013993,3557.528
4,1509220027,2710.964
4,1509220028,3071.468
4,49274759,3052.741
4,49274761,2858.521
4,49340406,2428.527
4,4341490018,3539.725
4,4589740690,3191.557
4,4589740692,3395.396
4,48884329,2853.288
4,49472377,3505.634
4,49472379,3599.533
4,49210309,3007.839
4,49734614,3438.565
4,278979553,2896.644
4,49341411,2877.853
4,49341421,2819.784
4,49669293,2816.422
4,4848280750,3514.564
4,4848280751,3552.798
4,49669304,3323.602
4,49407174,3468.887
4,49210646,2457.501
4,48948922,2398.774
4,48948923,2425.029
4,48948924,1939.76
4,48948925,1927.22
4,48948926,1726.644
4,48948928,2034.452
4,48948927,1737.267
4,48948929,2055.588
4,48948931,2148.704
4,48948930,2112.724
4,49539000,1795.405
4,49539006,1913.937
4,49539037,2298.216
4,49539038,2350.129
4,49539039,523.441
4,49539052,1426.161
4,49080323,2449.731
4,49539079,1983.33
4,49539081,2184.158
4,49539082,2384.484
4,49539086,2406.726
4,49539087,2501.321
4,49539107,2764.074
4,49539114,917.428
4,49539117,1998.251
4,49014919,3008.812
4,49014920,2803.647
4,49604833,2801.091
4,49604835,2852.878
4,49277298,1206.962
4,49277301,1172.551
4,49277304,1083.432
4,49080857,3559.43
4,49080858,3339.53
4,49080860,3154.474
4,49080861,2949.233
4,49080862,2751.116
4,49080863,2637.834
4,49080865,2537.774
4,49080867,2513.289
4,49080868,2458.074
4,49080871,2105.32
4,49080872,1951.071
4,49080875,1592.425
4,49080874,1730.678
4,49080876,1187.639
4,49080877,987.058
4,49080878,784.663
4,49080880,770.318
4,49080881,1174.453
4,49080884,1578.389
4,49080887,1981.787
4,49080895,2960.062
4,49080892,2790.81
4,49080900,3518.867
4,49080897,3194.713
4,49080898,3339.409
4,48884330,3340.547
4,49670994,2666.723
4,49670998,3128.722
4,49081237,907.042
4,49081238,1012.162
4,49081242,1008.596
4,49081245,949.285
4,49081249,810.274
4,48950235,2131.29
4,48950236,2241.659
4,48950242,2490.774
4,48950243,2452.324
4,49343475,3422.059
4,49343505,2928.856
4,49343507,2989.288
4,49147018,483.961
4,49147020,583.951
4,49147022,682.624
4,49147024,1187.611
4,49147028,1351.376
4,49147029,1430.74
4,49147031,1590.103
4,49147033,1678.74
4,49147036,1823.875
4,49147046,2264.418
4,49147048,2277.794
4,49147051,2427.683
4,49147053,2434.357
4,49147055,2510.726
4,49147059,2980.426
4,49147096,842.288
4,49409261,2794.609
4,49106254,1795.357
4,49409265,3008.016
4,49409281,2756.404
4,49147143,3124.155
4,49147145,3230.658
4,49409374,2797.752
4,3588550084,1907.525
4,49147483,2760.079
4,49540778,3317.243
4,49213489,3416.462
4,49213496,3282.901
4,49213502,3192.191
4,49213509,3386.218
4,49082507,2719.11
4,49344871,3546.729
4,49344877,3156.079
4,49344879,3052.669
4,49344885,2647.646
4,49344889,2547.999
4,49344900,2296.349
4,49344905,1993.155
4,49344916,1588.767
4,49344920,1486.042
4,49344928,1330
4,49344930,1334.821
4,49344935,1173.51
4,49344942,1576.046
4,49344948,1979.118
4,49344954,2383.292
4,49344957,2643.012
4,49344959,2785.096
4,49345042,2474.86
4,49345044,2576.481
4,49345059,1919.34
4,49345061,1857.828
4,49345063,1854.065
4,49345064,1653.509
4,49410786,2590.184
4,49476341,3093.56
4,49476360,1995.808
4,49476362,1999.653
4,49476364,1599.403
4,4341298361,2063.213
4,49083656,3026.687
4,49083658,2960.752
4,49083662,2875.517
4,49083664,2792.911
4,49083670,2550.384
4,49083671,2651.035
4,49083672,2894.212
4,49083673,2938.416
4,49083680,2392.046
4,49083681,2301.91
4,49083683,2516.429
4,49083684,2617.501
4,49083685,2705.708
4,49083682,2537.967
4,49083691,3028.21
4,49083694,3236.386
4,49083695,3325.39
4,49083696,3412.781
4,49083697,3503.336
4,49083698,3595.416
4,49149230,2047.371
4,49149245,1903.715
4,49083758,2086.855
4,49083762,1906.332
4,49083767,1676.584
4,49083768,2372.599
4,49083769,2293.066
4,49214877,3361.575
4,49214885,1437.977
4,49214888,1513.101
4,1245771294,802.487
4,1245771295,772.148
4,1245771305,856.863
4,1245771309,888.227
4,4848220051,3561.336
4,4848220052,3523.337
4,5380372698,2517.342
4,5380372703,1952.4
4,5380372704,2106.466
4,5380372705,2156.93
4,5380372708,2358.538
4,5380372719,1861.235
4,48953636,2778.657
4,48953637,3206.196
4,5896403274,3186.675
4,5896403275,3189.984
4,49080869,2357.309
4,49080870,2155.67
4,49080873,1809.675
4,49080888,2181.738
4,49080890,2386.323
4,49675358,1520.005
4,5748948170,3083.028
4,48954597,3010.761
4,48954598,3021.046
4,49675541,2673.702
4,3581738353,3564.757
4,3581738363,3183.151
4,3308781080,1206.029
4,3308781081,1959.301
4,49282746,2659.519
4,49282747,2606.266
4,49282748,2525.293
4,49282750,2373.406
4,49282751,2284.85
4,49282757,2196.009
4,49282759,2302.798
4,49282763,2551.242
4,49282765,2750.452
4,49282767,3153.243
4,49282769,3358.446
4,49282885,2206.515
4,49282889,2334.76
4,49719418,2867.303
